idhh	idperson	idmother	idfather	idpartner	idorighh	idorigperson	xhh_s	xhh	dag	dgn	dec	dwt	dms	dhh	ddi	dur	deh	dct	dcz	les	loc	lfo	lcs	lindi	lindi01	yem	yse	yag	ytn	yds	bsa_s	boa_s	bed_s	tscee_s	tscer_s	ttn_s	ttb01_s	ttb02_s	ttb_s	tin_s	tva_s	arf	aec	sel_s	spl	splpf	ses	ses01	ses02	ils_head	ils_earns	ils_origy	ils_tax	ils_sicee	ils_sicse	ils_sicer	ils_pen	ils_benmt	ils_bennt	ils_benki	ils_ben	ils_dispy	ils_dispy_pf	ils_dispyki	ils_taxind	ils_sic	ils_bch	ils_bsa	ils_bsu	ils_bdi	ils_bun	ils_bag	ils_dispyx	ils_dispyx_pf	ils_con	ils_con_pf	ils_coicop01	ils_coicop02	ils_coicop03	ils_coicop04	ils_coicop05	ils_coicop06	ils_coicop07	ils_coicop08	ils_coicop09	ils_coicop10	ils_coicop11	ils_coicop12	il_exp_vat	tu_household_dv_HeadID	tu_household_dv_IsDependentChild	tu_household_dv_IsLoneParent	tu_household_dv_IsPartner
731	73101	0	0	0	731	73101	527,37	553,67	54	0	0	959,78	4	1	0	1	5	101	1	5	-1	-1	0	0	0	0	0	0	0	302,3	276	0	0	0	0	0	0	0	0	0	50,87	2	3	1	145,1	131,8	2	2	1,41	1	0	0	0	0	0	0	0	276	0	0	276	276	225,13	276	50,87	0	0	276	0	0	0	0	276	225,13	527,37	476,5	134,89	1,77	43,18	37,16	34,78	48,4	54,21	3,58	11,42	0	60,61	0,99	317,95	73101	0	0	0
731	73102	73101	0	0	731	73102	0	0	23	1	5	959,78	1	0	0	1	3	101	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73101	0	0	0
732	73201	0	0	73202	732	73201	833,36	783,08	60	1	0	1122,22	2	1	0	1	2	101	1	3	8	1	0	4	4,84	616,91	0	219,14	0	586,09	0	0	0	30,85	61,69	0	194,14	616,91	780,2	167,97	74,31	3	2	0	145,1	131,8	4	5	2,24	1	836,04	836,04	167,97	30,85	0	61,69	0	0	0	0	0	637,23	562,92	637,23	74,31	92,54	0	0	0	0	0	0	637,23	562,92	833,36	759,05	203,2	2,33	58,2	48,73	45,61	51,94	84,35	4,7	15	0	109,24	1,29	464,44	73201	0	0	0
732	73202	0	0	73201	732	73202	0	0	55	0	0	1122,22	2	0	0	1	2	101	1	2	5	1	0	4	4,84	0	182,88	0	213,79	247,38	0	84	0	0	0	6,41	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	182,88	182,88	6,41	0	0	0	0	84	0	0	84	260,47	260,47	260,47	0	0	0	84	0	0	0	0	260,47	260,47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73201	0	0	1
732	73203	73202	73201	0	732	73203	0	0	29	0	0	1122,22	1	0	0	1	2	101	1	1	5	0	0	4	4,84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73201	0	0	0
732	73204	0	73201	0	732	73204	0	0	11	1	2	1122,22	1	0	0	1	0	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73201	1	0	0
732	73205	0	73201	0	732	73205	0	0	6	1	1	1122,22	1	0	0	1	0	101	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73201	1	0	0
733	73301	0	0	0	733	73301	479,06	522,74	60	0	0	1122,22	4	1	0	1	3	101	1	2	5	0	0	4	4,84	0	0	0	0	483,68	356	84	0	0	0	0	0	0	0	0	46,84	3	1	1	145,1	131,8	1,9	2	1,41	1	0	0	0	0	0	0	0	440	0	0	440	440	393,16	440	46,84	0	0	440	0	0	0	0	440	393,16	479,06	432,22	134,77	1,58	41,79	33,35	31,2	47,16	50,69	3,21	10,27	0	53,11	0,89	292,76	73301	0	0	0
733	73302	73301	0	0	733	73302	0	0	28	1	0	1122,22	1	0	1	1	0	101	1	8	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73301	0	0	0
734	73401	0	0	73402	734	73401	1025,5	963,72	45	1	0	760,32	2	1	1	1	5	101	1	3	2	1	1	7	8,46	1598,32	0	0	0	1076,2	0	0	0	79,92	159,83	0	0	1598,32	1518,4	352,52	88,97	1	3	0	145,1	131,8	3,7	4	2	1	1598,32	1598,32	352,52	79,92	0	159,83	0	0	0	0	0	1165,88	1076,91	1165,88	88,97	239,75	0	0	0	0	0	0	1165,88	1076,91	1025,5	936,53	252,63	2,89	69,54	60,43	56,58	74,69	100,01	5,84	18,58	0	118,39	1,62	556,06	73401	0	0	0
734	73402	0	0	73401	734	73402	0	0	49	0	0	760,32	2	0	0	1	5	101	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73401	0	0	1
734	73403	73402	73401	0	734	73403	0	0	16	1	3	760,32	1	0	0	1	1	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73401	1	0	0
734	73404	73402	73401	0	734	73404	0	0	15	1	3	760,32	1	0	0	1	1	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73401	1	0	0
735	73501	0	0	73502	735	73501	1629,08	1477,11	47	1	0	1025,84	2	1	0	1	5	101	1	3	2	1	1	10	12,09	1513,1	0	0	0	1020,56	0	0	0	75,66	151,31	0	0	1513,1	1437,45	332,28	137,32	3	1	0	145,1	131,8	1,85	2	1,41	1	1513,1	1513,1	332,28	75,66	0	151,31	0	0	0	0	0	1105,17	967,85	1105,17	137,32	226,97	0	0	0	0	0	0	1105,17	967,85	1629,08	1491,76	352,8	4,33	114,15	90,66	84,89	132,63	154,52	8,76	27,89	0	188,4	2,43	858,24	73501	0	0	0
735	73502	0	0	73501	735	73502	0	0	35	0	0	1025,84	2	0	0	1	5	101	1	2	5	0	0	4	4,84	0	1162,95	0	1821,45	831,93	0	0	0	0	0	0	1162,95	0	1162,95	263,65	0	0	0	0	145,1	131,8	0	0	0	0	1162,95	1162,95	263,65	0	0	0	0	0	0	0	0	899,29	899,29	899,29	0	0	0	0	0	0	0	0	899,29	899,29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73501	0	0	1
736	73601	0	0	73602	736	73601	1962,25	1801,97	42	1	0	560,92	2	1	0	1	5	101	1	3	2	1	1	11	13,3	2493,18	0	0	0	1660,4	0	0	0	124,66	249,32	0	0	2493,18	2368,52	565,05	174,45	3	2	0	145,1	131,8	2,8	4	2	1	2493,18	2493,18	565,05	124,66	0	249,32	0	0	0	0	0	1803,47	1629,02	1803,47	174,45	373,98	0	0	0	0	0	0	1803,47	1629,02	1962,25	1787,79	430,64	5,71	143,01	119,22	111,6	126,92	201,93	11,51	36,67	0	231,17	3,2	1090,33	73601	0	0	0
736	73602	0	0	73601	736	73602	0	0	41	0	0	560,92	2	0	0	1	5	101	1	3	2	1	1	11	13,3	617,12	0	0	0	435,63	0	0	0	30,86	61,71	0	0	617,12	586,26	119,48	0	0	0	0	145,1	131,8	0	0	0	0	617,12	617,12	119,48	30,86	0	61,71	0	0	0	0	0	466,78	466,78	466,78	0	92,57	0	0	0	0	0	0	466,78	466,78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73601	0	0	1
736	73603	73602	73601	0	736	73603	0	0	8	1	2	560,92	1	0	0	1	0	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73601	1	0	0
736	73604	73602	73601	0	736	73604	0	0	2	0	0	560,92	1	0	0	1	0	101	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73601	1	0	0
737	73701	0	0	73702	737	73701	277,92	245,5	70	1	0	493,79	2	1	0	1	5	101	1	4	-1	-1	0	0	0	0	0	0	0	386,94	276	114	0	0	0	0	0	0	0	0	23,3	1	1	1	145,1	131,8	1,6	2	1,41	1	0	0	0	0	0	0	0	390	0	0	390	390	366,7	390	23,3	0	0	390	0	0	0	0	390	366,7	277,92	254,62	57,76	0,8	20,67	16,46	15,41	19,76	26,26	1,59	5,07	0	27,38	0,45	145,63	73701	0	0	0
737	73702	0	0	73701	737	73702	0	0	69	0	0	493,79	2	0	0	1	3	101	1	4	-1	-1	0	0	0	0	0	0	0	84,64	0	114	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	114	0	0	114	114	114	114	0	0	0	114	0	0	0	0	114	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73701	0	0	1
738	73801	0	0	73802	738	73801	682,27	700,55	39	1	0	1660,33	2	1	0	1	2	101	1	3	7	0	0	3	3,63	392,8	0	0	0	783,13	386	0	0	0	0	0	0	0	0	0	65,11	1	2	1	145,1	131,8	3,15	4	2	1	392,8	392,8	0	0	0	0	0	386	0	0	386	778,8	713,69	778,8	65,11	0	0	386	0	0	0	0	778,8	713,69	682,27	617,16	184,8	2,06	56,06	42,82	40,07	49,93	65,9	4,13	13,15	0	96,65	1,13	406,91	73801	0	0	0
738	73802	0	0	73801	738	73802	0	0	39	0	0	1660,33	2	0	0	1	3	101	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73801	0	0	1
738	73803	73802	73801	0	738	73803	0	0	15	0	3	1660,33	1	0	0	1	1	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73801	1	0	0
738	73804	73802	73801	0	738	73804	0	0	2	0	0	1660,33	1	0	0	1	0	101	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73801	1	0	0
739	73901	0	0	73902	739	73901	967,57	926,3	64	1	0	2192,07	2	1	0	1	3	101	1	2	8	0	0	6	7,26	0	0	0	0	84,64	0	84	0	0	0	0	0	0	0	0	86,74	1	2	0	145,1	131,8	4,05	5	2,24	1	0	0	0	0	0	0	0	84	0	0	84	84	-2,74	84	86,74	0	0	84	0	0	0	0	84	-2,74	967,57	880,83	243,36	2,91	61,1	60,88	56,97	66,33	94,7	5,88	18,71	0	118,44	1,63	542,14	73901	0	0	0
739	73902	0	0	73901	739	73902	0	0	54	0	0	2192,07	2	0	0	1	3	101	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73901	0	0	1
739	73903	73902	73901	0	739	73903	0	0	36	0	0	2192,07	4	0	0	1	5	101	1	2	2	1	0	8	9,67	0	757,68	0	1578,04	553,43	0	0	0	0	0	0	757,68	0	757,68	162,34	0	0	0	0	145,1	131,8	0	0	0	0	757,68	757,68	162,34	0	0	0	0	0	0	0	0	595,34	595,34	595,34	0	0	0	0	0	0	0	0	595,34	595,34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73901	0	1	0
739	73904	73903	0	0	739	73904	0	0	18	0	3	2192,07	1	0	0	1	1	101	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73901	0	0	0
739	73905	73903	0	0	739	73905	0	0	0	0	0	2192,07	1	0	0	1	0	101	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73901	1	0	0
740	74001	0	0	0	740	74001	531,69	518,71	85	0	0	871,4	1	1	0	1	2	101	1	7	-1	-1	0	0	0	0	0	0	0	266,02	165	114	0	0	0	0	0	0	0	0	47,15	1	1	1	145,1	131,8	0,8	1	1	1	0	0	0	0	0	0	0	279	0	0	279	279	231,85	279	47,15	0	0	279	0	0	0	0	279	231,85	531,69	484,53	119,92	1,73	42,38	36,26	33,94	46,64	49,12	3,51	11,14	0	52,19	0,97	294,71	74001	0	0	0
741	74101	0	0	0	741	74101	155,45	171,83	44	1	0	588,72	1	1	0	1	3	101	1	2	5	1	0	4	4,84	0	0	0	0	181,38	165	0	0	0	0	0	0	0	0	0	16,27	1	2	1	145,1	131,8	0,9	1	1	1	0	0	0	0	0	0	0	165	0	0	165	165	148,73	165	16,27	0	0	165	0	0	0	0	165	148,73	155,45	139,18	41,81	0,52	16,25	11,04	10,36	14,48	15,22	1,07	3,39	0	22,1	0,29	101,69	74101	0	0	0
742	74201	0	0	0	742	74201	317,38	368,55	54	0	0	865,24	3	1	0	1	4	101	1	2	2	0	0	11	13,3	0	0	0	0	423,22	386	0	0	0	0	0	0	0	0	0	34,85	2	1	1	145,1	131,8	3,6	4	2	1	0	0	0	0	0	0	0	386	0	0	386	386	351,15	386	34,85	0	0	386	0	0	0	0	386	351,15	317,38	282,53	95,18	1,08	26,86	22,6	21,17	26,7	36,29	2,18	6,93	0	53,1	0,61	217,8	74201	0	0	0
742	74202	74201	0	0	742	74202	0	0	26	0	4	865,24	3	0	0	1	2	101	1	2	5	1	0	11	13,3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74201	0	1	0
742	74203	74201	0	0	742	74203	0	0	23	0	5	865,24	1	0	0	1	3	101	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74201	0	0	0
742	74204	74202	0	0	742	74204	0	0	7	1	2	865,24	1	0	0	1	0	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74201	1	0	0
743	74301	0	0	74302	743	74301	758,47	795,69	29	1	0	865,24	1	1	0	1	3	101	1	3	7	0	0	3	3,63	0	0	0	0	423,22	386	0	0	0	0	0	0	0	0	0	76,88	1	1	1	145,1	131,8	2,7	3	1,73	1	0	0	0	0	0	0	0	386	0	0	386	386	309,12	386	76,88	0	0	386	0	0	0	0	386	309,12	758,47	681,59	189,25	2,39	63,33	50,01	46,83	60,43	79,11	4,83	15,38	0	121,63	1,35	480,53	74301	0	0	0
743	74302	0	0	74301	743	74302	0	0	26	0	0	865,24	1	0	0	1	3	101	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74301	0	0	1
743	74303	74302	74301	0	743	74303	0	0	4	0	0	865,24	1	0	0	1	0	101	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74301	1	0	0
744	74401	0	0	74402	744	74401	1267,62	1213,49	45	1	0	881,21	1	1	0	1	3	101	1	2	5	0	0	4	4,84	0	1396,48	0	2502,44	992,41	0	0	0	0	0	0	1396,48	0	1396,48	322,04	114,77	3	3	0	145,1	131,8	3,25	4	2	1	1396,48	1396,48	322,04	0	0	0	0	0	0	0	0	1074,44	959,67	1074,44	114,77	0	0	0	0	0	0	0	1074,44	959,67	1267,62	1152,85	286,9	3,6	96,16	75,35	70,52	105,63	115,95	7,28	23,15	0	176,41	2	717,32	74401	0	0	0
744	74402	0	0	74401	744	74402	0	0	40	0	0	881,21	1	0	0	1	3	101	1	2	5	0	0	12	14,51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74401	0	0	1
744	74403	74402	74401	0	744	74403	0	0	13	1	3	881,21	1	0	0	1	1	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74401	1	0	0
744	74404	74402	74401	0	744	74404	0	0	7	0	2	881,21	1	0	0	1	0	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74401	1	0	0
745	74501	0	0	0	745	74501	797,05	725,96	52	1	0	881,21	3	1	0	1	3	101	1	3	7	0	0	2	2,42	849,08	0	0	0	777,99	0	0	0	0	0	0	0	0	0	0	67,48	3	3	0	145,1	131,8	0,9	1	1	1	849,08	849,08	0	0	0	0	0	0	0	0	0	849,08	781,6	849,08	67,48	0	0	0	0	0	0	0	849,08	781,6	797,05	729,57	180,64	2,18	58,68	45,68	42,75	61,63	75,33	4,41	14,07	0	91,57	1,21	421,78	74501	0	0	0
746	74601	0	0	0	746	74601	754,77	774,06	65	0	0	881,21	5	1	0	1	3	101	1	4	-1	-1	0	0	0	0	0	0	0	386,94	276	84	0	0	0	0	0	0	0	0	71,6	3	1	1	145,1	131,8	1,75	2	1,41	1	0	0	0	0	0	0	0	360	0	0	360	360	288,4	360	71,6	0	0	360	0	0	0	0	360	288,4	754,77	683,17	189,06	2,5	63,25	52,2	48,87	58,26	73,76	5,03	16,05	0	85,15	1,4	447,49	74601	0	0	0
746	74602	74601	0	0	746	74602	0	0	33	0	0	881,21	1	0	0	1	3	101	1	3	5	1	0	6	7,26	150,76	0	0	0	125,67	0	0	0	7,54	15,08	0	0	150,76	143,22	9,89	0	0	0	1	145,1	131,8	0	0	0	0	150,76	150,76	9,89	7,54	0	15,08	0	0	0	0	0	133,33	133,33	133,33	0	22,61	0	0	0	0	0	0	133,33	133,33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74601	0	0	0
747	74701	0	0	74702	747	74701	1472,88	1352,14	60	0	0	1293,3	2	1	0	1	2	101	1	2	9	0	0	8	9,67	0	1243,38	0	2753,22	887,2	0	0	0	0	0	0	1243,38	0	1243,38	283,76	126,07	3	3	0	145,1	131,8	6,7	8	2,83	1	1243,38	1243,38	283,76	0	0	0	0	0	0	0	0	959,62	833,55	959,62	126,07	0	0	0	0	0	0	0	959,62	833,55	1472,88	1346,8	387,86	3,53	110,47	73,66	68,94	90	146,3	7,11	22,64	0	183,01	1,98	787,96	74701	0	0	0
747	74702	0	0	74701	747	74702	0	0	48	1	0	1293,3	2	0	0	1	2	101	1	2	8	0	0	6	7,26	0	240,28	0	373,79	208,95	0	0	0	0	0	11,21	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	240,28	240,28	11,21	0	0	0	0	0	0	0	0	229,06	229,06	229,06	0	0	0	0	0	0	0	0	229,06	229,06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74701	0	0	1
747	74703	74701	74702	74704	747	74703	0	0	40	0	0	1293,3	2	0	0	1	3	101	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74701	0	0	0
747	74704	0	0	74703	747	74704	0	0	40	1	0	1293,3	2	0	0	1	2	101	1	3	7	1	0	6	7,26	801,68	0	0	0	556,12	0	0	0	40,08	80,17	0	0	801,68	761,59	163,32	0	0	0	0	145,1	131,8	0	0	0	0	801,68	801,68	163,32	40,08	0	80,17	0	0	0	0	0	598,28	598,28	598,28	0	120,25	0	0	0	0	0	0	598,28	598,28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74701	0	0	0
747	74705	74703	74704	0	747	74705	0	0	21	0	0	1293,3	1	0	0	1	3	101	1	2	5	0	0	4	4,84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74701	0	0	0
747	74706	74703	74704	0	747	74706	0	0	19	1	3	1293,3	1	0	0	1	1	101	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74701	0	0	0
747	74707	74703	74704	0	747	74707	0	0	8	0	2	1293,3	1	0	0	1	0	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74701	1	0	0
747	74708	74701	0	0	747	74708	0	0	0	0	0	1293,3	1	0	0	1	0	101	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74701	1	0	0
748	74801	0	0	74802	748	74801	1084	980,95	48	1	0	1365,06	2	1	0	1	3	101	1	3	5	1	0	8	9,67	377,55	0	0	0	279,23	0	0	0	18,88	37,76	0	0	377,55	358,68	62,59	88,3	3	3	0	145,1	131,8	6,05	6	2,45	1	377,55	377,55	62,59	18,88	0	37,76	0	0	0	0	0	296,09	207,79	296,09	88,3	56,63	0	0	0	0	0	0	296,09	207,79	1084	995,7	273,07	2,84	70,98	59,72	55,9	67,2	92,08	5,76	18,35	0	127,07	1,61	551,85	74801	0	0	0
748	74802	0	0	74801	748	74802	0	0	46	0	0	1365,06	2	0	0	1	3	101	1	3	9	1	0	12	14,51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74801	0	0	1
748	74803	74802	74801	0	748	74803	0	0	25	1	3	1365,06	1	0	0	1	1	101	1	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74801	0	0	0
748	74804	74802	74801	0	748	74804	0	0	22	1	0	1365,06	1	0	0	1	3	101	1	3	9	0	0	3	3,63	1029,27	0	0	0	943,09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	1029,27	1029,27	0	0	0	0	0	0	0	0	0	1029,27	1029,27	1029,27	0	0	0	0	0	0	0	0	1029,27	1029,27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74801	0	0	0
748	74805	74802	74801	0	748	74805	0	0	20	1	0	1365,06	1	0	0	1	3	101	1	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74801	0	0	0
