idhh	idperson	idmother	idfather	idpartner	idorighh	idorigperson	xhh_s	xhh	dag	dgn	dec	dwt	dms	dhh	ddi	deh	dct	dcz	dur	les	loc	lfo	lcs	lindi	lindi01	yem	yse	yag	ytn	yds	bsa_s	boa_s	bed_s	tscee_s	tscer_s	ttn_s	ttb01_s	ttb02_s	ttb_s	tin_s	tva_s	arf	aec	sel_s	spl	splpf	ses	ses01	ses02	ils_head	ils_earns	ils_origy	ils_tax	ils_sicee	ils_sicse	ils_sicer	ils_pen	ils_benmt	ils_bennt	ils_benki	ils_ben	ils_dispy	ils_dispy_pf	ils_dispyki	ils_taxind	ils_sic	ils_bch	ils_bsa	ils_bsu	ils_bdi	ils_bun	ils_bag	ils_dispyx	ils_dispyx_pf	ils_con	ils_con_pf	ils_coicop01	ils_coicop02	ils_coicop03	ils_coicop04	ils_coicop05	ils_coicop06	ils_coicop07	ils_coicop08	ils_coicop09	ils_coicop10	ils_coicop11	ils_coicop12	il_exp_vat	tu_household_dv_HeadID	tu_household_dv_IsDependentChild	tu_household_dv_IsLoneParent	tu_household_dv_IsPartner
686	68608	68602	68601	0	686	68608	0	0	3	1	0	1712,29	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68601	1	0	0
686	68609	68602	68601	0	686	68609	0	0	0	1	0	1712,29	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68601	1	0	0
687	68701	0	0	68702	687	68701	525,67	493,4	59	1	0	1712,29	2	1	0	2	101	1	0	2	6	0	0	1	1,21	0	107,08	505,66	190,1	473,51	0	0	0	0	0	5,7	480,66	0	480,66	92,66	47,17	2	3	0	145,1	131,8	5,25	6	2,45	1	612,74	612,74	98,37	0	0	0	0	0	0	0	0	514,37	467,2	514,37	47,17	0	0	0	0	0	0	0	514,37	467,2	525,67	478,5	138,15	1,18	35,34	24,91	23,29	29,04	51,42	2,41	7,66	0	86,88	0,66	294,8	68701	0	0	0
687	68702	0	0	68701	687	68702	0	0	57	0	0	1712,29	2	0	0	2	101	1	0	1	9	0	0	1	1,21	0	0	0	0	84,64	0	90	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	90	0	0	90	90	90	90	0	0	0	90	0	0	0	0	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68701	0	0	1
687	68703	68702	68701	0	687	68703	0	0	21	1	0	1712,29	1	0	0	2	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68701	0	0	0
687	68704	68702	68701	0	687	68704	0	0	19	0	0	1712,29	1	0	0	3	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68701	0	0	0
687	68705	68702	68701	0	687	68705	0	0	17	1	3	1712,29	1	0	0	1	101	1	0	1	9	0	0	1	1,21	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68701	1	0	0
687	68706	0	68701	0	687	68706	0	0	2	1	0	1712,29	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68701	1	0	0
688	68801	0	0	68802	688	68801	687,69	691	57	1	0	211,64	2	1	0	2	101	1	0	2	6	0	0	1	1,21	0	0	956,85	0	690,3	0	0	0	0	0	0	931,85	0	931,85	205,46	66,19	2	2	0	145,1	131,8	11,6	14	3,74	1	956,85	956,85	205,46	0	0	0	0	0	0	0	0	751,39	685,2	751,39	66,19	0	0	0	0	0	0	0	751,39	685,2	687,69	621,5	241,1	1,45	34,29	30,25	28,32	28,77	74,25	2,92	9,3	0	133,29	0,82	413,67	68801	0	0	0
688	68802	0	0	68801	688	68802	0	0	56	0	0	211,64	2	0	0	2	101	1	0	1	9	0	0	1	1,21	0	0	0	0	84,64	0	90	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	90	0	0	90	90	90	90	0	0	0	90	0	0	0	0	90	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68801	0	0	1
688	68803	68802	68801	68807	688	68803	0	0	32	0	0	211,64	1	0	0	3	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68801	0	0	0
688	68804	68802	68801	68808	688	68804	0	0	25	1	0	211,64	1	0	0	3	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68801	0	0	0
688	68805	68802	68801	0	688	68805	0	0	19	0	3	211,64	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68801	0	0	0
688	68806	68802	68801	0	688	68806	0	0	16	1	3	211,64	1	0	0	1	101	1	0	1	9	0	0	1	1,21	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68801	1	0	0
688	68807	0	0	68803	688	68807	0	0	30	1	0	211,64	1	0	0	3	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68801	0	0	0
688	68808	0	0	68804	688	68808	0	0	22	0	0	211,64	1	0	0	3	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68801	0	0	0
688	68809	68808	68804	0	688	68809	0	0	13	0	3	211,64	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68801	1	0	0
688	68810	68808	68804	0	688	68810	0	0	9	0	2	211,64	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68801	1	0	0
688	68811	68808	68804	0	688	68811	0	0	8	0	2	211,64	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68801	1	0	0
688	68812	68808	68804	0	688	68812	0	0	7	0	2	211,64	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68801	1	0	0
688	68813	68808	68804	0	688	68813	0	0	5	1	1	211,64	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68801	1	0	0
688	68814	68808	68804	0	688	68814	0	0	0	0	0	211,64	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68801	1	0	0
689	68901	0	0	68902	689	68901	1416,57	1379,67	37	1	0	184,02	2	1	0	3	101	1	0	2	7	0	0	4	4,84	0	131,47	253,05	191,82	322,28	0	0	0	0	0	5,75	228,05	0	228,05	29,51	132,46	2	1	0	145,1	131,8	5,4	6	2,45	1	384,52	384,52	35,27	0	0	0	0	0	0	0	0	349,25	216,8	349,25	132,46	0	0	0	0	0	0	0	349,25	216,8	1416,57	1284,11	383,87	3,54	99,95	74,19	69,45	91,24	137,44	7,16	22,83	0	226,96	1,98	827,86	68901	0	0	0
689	68902	0	0	68901	689	68902	0	0	42	0	0	184,02	2	0	0	2	101	1	0	2	6	0	0	1	1,21	0	1130,1	0	1432,88	809,35	0	0	0	0	0	0	1130,1	0	1130,1	255,02	0	0	0	0	145,1	131,8	0	0	0	0	1130,1	1130,1	255,02	0	0	0	0	0	0	0	0	875,07	875,07	875,07	0	0	0	0	0	0	0	0	875,07	875,07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68901	0	0	1
689	68903	68902	68901	0	689	68903	0	0	17	1	3	184,02	1	0	0	1	101	1	0	1	9	0	0	1	1,21	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68901	1	0	0
689	68904	68902	68901	0	689	68904	0	0	15	1	3	184,02	1	0	0	1	101	1	0	1	9	0	0	1	1,21	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68901	1	0	0
689	68905	68902	68901	0	689	68905	0	0	13	0	3	184,02	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68901	1	0	0
689	68906	68902	68901	0	689	68906	0	0	9	0	2	184,02	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68901	1	0	0
690	69001	0	0	69002	690	69001	1576,99	1495,48	54	1	0	184,02	2	1	0	2	101	1	0	2	6	0	0	1	1,21	0	1144,67	581,7	3545,41	1219,12	0	0	0	0	0	0	1701,37	0	1701,37	397,84	137,23	2	2	0	145,1	131,8	7,7	8	2,83	1	1726,37	1726,37	397,84	0	0	0	0	0	0	0	0	1328,52	1191,29	1328,52	137,23	0	0	0	0	0	0	0	1328,52	1191,29	1576,99	1439,75	469,54	3,81	110,34	79,63	74,53	86,66	156,19	7,69	24,47	0	199,63	2,13	857,71	69001	0	0	0
690	69002	0	0	69001	690	69002	0	0	51	0	0	184,02	2	0	0	2	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69001	0	0	1
690	69003	69002	69001	0	690	69003	0	0	25	1	0	184,02	1	0	0	3	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69001	0	0	0
690	69004	69002	69001	0	690	69004	0	0	22	1	0	184,02	1	0	0	3	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69001	0	0	0
690	69005	69002	69001	0	690	69005	0	0	19	0	0	184,02	1	0	0	3	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69001	0	0	0
690	69006	69002	69001	0	690	69006	0	0	17	0	0	184,02	1	0	1	0	101	1	0	8	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69001	1	0	0
690	69007	69002	69001	0	690	69007	0	0	15	0	3	184,02	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69001	1	0	0
690	69008	69002	69001	0	690	69008	0	0	10	0	2	184,02	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69001	1	0	0
691	69101	0	0	69102	691	69101	247,71	312,89	53	1	0	184,02	2	1	0	3	101	1	0	2	6	0	0	1	1,21	0	86,06	349,36	157,39	772,49	386	0	0	0	0	4,72	324,36	0	324,36	53,59	30,17	2	2	1	145,1	131,8	6,7	8	2,83	1	435,42	435,42	58,31	0	0	0	0	386	0	0	386	763,11	732,94	763,11	30,17	0	0	386	0	0	0	0	763,11	732,94	247,71	217,54	85,6	0,91	21,18	19,15	17,95	19,35	35,14	1,85	5,9	0	45,08	0,51	188,59	69101	0	0	0
691	69102	0	0	69101	691	69102	0	0	51	0	0	184,02	2	0	0	3	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69101	0	0	1
691	69103	69102	69101	0	691	69103	0	0	18	1	3	184,02	1	0	0	1	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69101	0	0	0
691	69104	69102	69101	0	691	69104	0	0	16	1	3	184,02	1	0	0	1	101	1	0	1	9	0	0	1	1,21	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69101	1	0	0
691	69105	69102	69101	0	691	69105	0	0	14	0	3	184,02	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69101	1	0	0
691	69106	69102	69101	0	691	69106	0	0	12	0	3	184,02	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69101	1	0	0
691	69107	69102	69101	0	691	69107	0	0	8	0	2	184,02	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69101	1	0	0
691	69108	0	69101	0	691	69108	0	0	6	1	1	184,02	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69101	1	0	0
692	69201	0	0	69202	692	69201	660,39	676,23	45	1	0	68,17	2	1	0	2	101	1	0	2	7	0	0	2	2,42	0	0	324,58	0	679,03	386	0	0	0	0	0	299,58	0	299,58	47,4	62,66	3	1	1	145,1	131,8	4	4	2	1	324,58	324,58	47,4	0	0	0	0	386	0	0	386	663,19	600,52	663,19	62,66	0	0	386	0	0	0	0	663,19	600,52	660,39	597,73	180,61	1,95	49,01	40,9	38,29	48,5	68,62	3,95	12,58	0	91,13	1,08	391,63	69201	0	0	0
692	69202	0	0	69201	692	69202	0	0	43	0	0	68,17	2	0	0	2	101	1	0	1	9	0	0	2	2,42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69201	0	0	1
692	69203	69202	69201	0	692	69203	0	0	23	0	0	68,17	1	0	0	3	101	1	0	1	9	0	0	2	2,42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69201	0	0	0
692	69204	69202	69201	0	692	69204	0	0	18	0	0	68,17	1	0	0	3	101	1	0	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69201	0	0	0
693	69301	0	0	69302	693	69301	657,4	747,62	60	1	0	114,38	2	1	0	2	101	1	0	2	6	0	0	1	1,21	0	374,81	196,32	959,08	481,23	0	0	0	0	0	0	546,13	0	546,13	109,03	69,93	3	1	0	145,1	131,8	5,4	6	2,45	1	571,13	571,13	109,03	0	0	0	0	0	0	0	0	462,09	392,16	462,09	69,93	0	0	0	0	0	0	0	462,09	392,16	657,4	587,46	213,36	1,86	56,01	39,31	36,82	48,17	71,65	3,8	12,08	0	125,89	1,05	437,08	69301	0	0	0
693	69302	0	0	69301	693	69302	0	0	58	0	0	114,38	2	0	0	2	101	1	0	2	5	1	0	4	4,84	0	156,17	0	1087,93	220,99	0	90	0	0	0	0	156,17	0	156,17	12,07	0	0	0	0	145,1	131,8	0	0	0	0	156,17	156,17	12,07	0	0	0	0	90	0	0	90	234,11	234,11	234,11	0	0	0	90	0	0	0	0	234,11	234,11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69301	0	0	1
693	69303	69302	69301	69305	693	69303	0	0	34	1	0	114,38	1	0	0	5	101	1	0	2	5	1	0	6	7,26	0	736,52	0	823,37	650,15	0	0	0	0	0	0	736,52	0	736,52	156,63	0	0	0	0	145,1	131,8	0	0	0	0	736,52	736,52	156,63	0	0	0	0	0	0	0	0	579,89	579,89	579,89	0	0	0	0	0	0	0	0	579,89	579,89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69301	0	0	0
693	69304	69302	69301	0	693	69304	0	0	27	1	5	114,38	1	0	0	3	101	1	0	1	5	0	0	4	4,84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69301	0	0	0
693	69305	0	0	69303	693	69305	0	0	30	0	0	114,38	1	0	0	3	101	1	0	1	5	0	0	6	7,26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69301	0	0	0
693	69306	69305	69303	0	693	69306	0	0	10	0	2	114,38	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69301	1	0	0
694	69401	0	0	69402	694	69401	769,96	713,68	51	0	0	114,38	1	1	0	5	101	1	0	3	2	1	1	10	12,09	818,13	0	102,94	0	637,6	0	0	0	40,91	81,81	0	77,94	818,13	855,16	186,29	65,47	3	3	0	145,1	131,8	4	4	2	1	921,07	921,07	186,29	40,91	0	81,81	0	0	0	0	0	693,87	628,4	693,87	65,47	122,72	0	0	0	0	0	0	693,87	628,4	769,96	704,49	205,48	2,02	55,61	42,14	39,45	50,81	66,2	4,07	12,96	0	93,96	1,12	409,19	69401	0	0	0
694	69402	0	0	69401	694	69402	0	0	45	1	0	114,38	1	0	0	3	101	1	0	2	6	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69401	0	0	1
694	69403	69401	69402	69404	694	69403	0	0	27	1	0	114,38	1	0	0	3	101	1	0	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69401	0	0	0
694	69404	0	0	69403	694	69404	0	0	27	0	0	114,38	1	0	0	5	101	1	0	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69401	0	0	0
695	69501	0	0	69502	695	69501	398,67	662,93	25	1	0	657,77	1	1	0	5	101	1	1	3	2	0	0	4	4,84	454,29	0	0	0	718,56	0	0	0	0	0	0	0	0	0	0	62,03	2	3	0	145,1	131,8	2,2	2	1,41	1	454,29	454,29	0	0	0	0	0	0	0	0	0	454,29	392,26	454,29	62,03	0	0	0	0	0	0	0	454,29	392,26	398,67	336,64	167,68	1,93	57,05	40,56	37,96	55,64	69,4	3,91	12,47	0	78,78	1,08	387,69	69501	0	0	0
695	69502	0	0	69501	695	69502	0	0	24	0	0	657,77	1	0	0	4	101	1	1	3	4	1	0	7	8,46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69501	0	0	1
696	69601	0	0	69602	696	69601	1052,78	1018,92	60	1	0	89,74	2	1	0	2	101	1	1	3	8	1	1	9	10,88	889,33	0	0	0	613,34	0	0	0	44,47	88,93	0	0	889,33	844,87	183,72	93,97	3	2	0	145,1	131,8	3,75	4	2	1	889,33	889,33	183,72	44,47	0	88,93	0	0	0	0	0	661,15	567,18	661,15	93,97	133,4	0	0	0	0	0	0	661,15	567,18	1052,78	958,81	277,47	2,78	83,8	58,22	54,49	78,9	97,05	5,62	17,9	0	140,43	1,56	587,32	69601	0	0	0
696	69602	0	0	69601	696	69602	0	0	50	0	0	89,74	2	0	0	2	101	1	1	2	5	0	0	4	4,84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69601	0	0	1
