idhh	idperson	idmother	idfather	idpartner	idorighh	idorigperson	xhh_s	xhh	dag	dgn	dec	dwt	dms	dhh	ddi	deh	dct	dcz	dur	les	loc	lfo	lcs	lindi	lindi01	yem	yse	yag	ytn	yds	bsa_s	boa_s	bed_s	tscee_s	tscer_s	ttn_s	ttb01_s	ttb02_s	ttb_s	tin_s	tva_s	arf	aec	sel_s	spl	splpf	ses	ses01	ses02	ils_head	ils_earns	ils_origy	ils_tax	ils_sicee	ils_sicse	ils_sicer	ils_pen	ils_benmt	ils_bennt	ils_benki	ils_ben	ils_dispy	ils_dispy_pf	ils_dispyki	ils_taxind	ils_sic	ils_bch	ils_bsa	ils_bsu	ils_bdi	ils_bun	ils_bag	ils_dispyx	ils_dispyx_pf	ils_con	ils_con_pf	ils_coicop01	ils_coicop02	ils_coicop03	ils_coicop04	ils_coicop05	ils_coicop06	ils_coicop07	ils_coicop08	ils_coicop09	ils_coicop10	ils_coicop11	ils_coicop12	il_exp_vat	tu_household_dv_HeadID	tu_household_dv_IsDependentChild	tu_household_dv_IsLoneParent	tu_household_dv_IsPartner
937	93706	93702	93701	0	937	93706	0	0	17	1	3	249,11	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93701	1	0	0
937	93707	93702	93701	0	937	93707	0	0	14	1	3	249,11	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93701	1	0	0
938	93801	0	0	0	938	93801	805,21	805,22	43	0	0	585,18	1	1	0	5	101	1	0	3	3	1	1	9	9	664,55	0	0	0	500,58	0	0	0	33,23	66,46	0	0	664,55	631,32	130,75	74,82	2	3	0	120	109	3,1	3	1,73	1	664,55	664,55	130,75	33,23	0	66,46	0	0	0	0	0	500,58	425,75	500,58	74,82	99,68	0	0	0	0	0	0	500,58	425,75	805,21	730,39	203,68	2,48	59,08	51,34	46,11	54,61	74,7	4,75	15,16	0	114,53	1,32	467,64	93801	0	0	0
938	93802	93801	0	0	938	93802	0	0	28	1	0	585,18	1	0	0	3	101	1	0	3	7	1	0	2	2	476,75	0	0	0	366,77	0	0	0	23,84	47,68	0	0	476,75	452,91	86,14	0	0	0	0	120	109	0	0	0	0	476,75	476,75	86,14	23,84	0	47,68	0	0	0	0	0	366,77	366,77	366,77	0	71,51	0	0	0	0	0	0	366,77	366,77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93801	0	0	0
938	93803	93801	0	0	938	93803	0	0	18	0	3	585,18	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93801	0	0	0
939	93901	0	0	0	939	93901	454,38	454,39	49	1	0	585,18	3	1	0	2	101	1	0	3	6	0	0	1	1	427,21	0	0	0	427,21	0	0	0	0	0	0	0	0	0	0	44,19	1	3	0	120	109	4,25	6	2,45	1	427,21	427,21	0	0	0	0	0	0	0	0	0	427,21	383,02	427,21	44,19	0	0	0	0	0	0	0	427,21	383,02	454,38	410,19	120,25	1,2	31,41	24,76	22,23	27,1	47,02	2,29	7,3	0	83,35	0,64	276,19	93901	0	1	0
939	93902	0	93901	0	939	93902	0	0	17	0	3	585,18	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93901	1	0	0
939	93903	0	93901	0	939	93903	0	0	12	0	2	585,18	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93901	1	0	0
939	93904	0	93901	0	939	93904	0	0	9	1	2	585,18	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93901	1	0	0
939	93905	0	93901	0	939	93905	0	0	6	1	1	585,18	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93901	1	0	0
939	93906	0	93901	0	939	93906	0	0	5	1	0	585,18	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93901	1	0	0
940	94001	94007	0	94002	940	94001	662,7	656,55	60	1	0	214,55	2	1	0	2	101	1	0	2	6	0	0	1	1	0	135,48	189,87	260,06	727,16	430	0	0	0	0	7,8	164,87	0	164,87	14,22	61,31	3	1	1	120	109	6,45	7	2,65	1	325,35	325,35	22,03	0	0	0	0	430	0	0	430	733,32	672,01	733,32	61,31	0	0	430	0	0	0	0	733,32	672,01	662,7	601,39	203,05	1,69	40,85	34,98	31,4	35,07	58,26	3,24	10,32	0	112,43	0,89	383,21	94001	0	0	0
940	94002	0	0	94001	940	94002	0	0	53	0	0	214,55	2	0	0	2	101	1	0	1	9	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94001	0	0	1
940	94003	94002	94001	0	940	94003	0	0	19	0	0	214,55	1	0	0	3	101	1	0	1	9	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94001	0	0	0
940	94004	94002	94001	0	940	94004	0	0	16	1	3	214,55	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94001	1	0	0
940	94005	94002	94001	0	940	94005	0	0	14	1	3	214,55	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94001	1	0	0
940	94006	94002	94001	0	940	94006	0	0	13	0	3	214,55	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94001	1	0	0
940	94007	0	0	0	940	94007	0	0	88	0	0	214,55	5	0	1	0	101	1	0	8	-1	-1	0	0	0	0	0	0	0	70	0	70	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	70	0	0	70	70	70	70	0	0	0	70	0	0	0	0	70	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94001	0	0	0
941	94101	0	0	94102	941	94101	304,89	304,9	34	1	0	294,14	1	1	0	2	101	1	0	2	6	0	0	1	1	0	0	0	0	350	350	0	0	0	0	0	0	0	0	0	28,63	1	2	1	120	109	4,7	6	2,45	1	0	0	0	0	0	0	0	350	0	0	350	350	321,37	350	28,63	0	0	350	0	0	0	0	350	321,37	304,89	276,26	82,23	0,87	21,68	17,93	16,11	19,42	27,97	1,66	5,29	0	47,98	0,46	178,93	94101	0	0	0
941	94102	0	0	94101	941	94102	0	0	29	0	0	294,14	1	0	0	2	101	1	0	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94101	0	0	1
941	94103	94102	94101	0	941	94103	0	0	14	0	3	294,14	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94101	1	0	0
941	94104	94102	94101	0	941	94104	0	0	12	0	2	294,14	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94101	1	0	0
941	94105	94102	94101	0	941	94105	0	0	10	1	2	294,14	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94101	1	0	0
941	94106	94102	94101	0	941	94106	0	0	3	1	0	294,14	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94101	1	0	0
942	94201	0	0	94202	942	94201	280,16	281,16	38	1	0	281,42	2	1	0	3	101	1	0	2	6	0	0	1	1	0	14,65	0	25,86	364,65	350	0	0	0	0	1	0	0	0	0	25,68	1	1	1	120	109	4,55	6	2,45	1	14,65	14,65	1	0	0	0	0	350	0	0	350	363,65	337,97	363,65	25,68	0	0	350	0	0	0	0	363,65	337,97	280,16	254,47	79,81	0,78	19,52	15,83	14,23	17,84	27,92	1,47	4,67	0	40,08	0,41	160,53	94201	0	0	0
942	94202	0	0	94201	942	94202	0	0	37	0	0	281,42	2	0	0	2	101	1	0	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94201	0	0	1
942	94203	94202	94201	0	942	94203	0	0	3	0	0	281,42	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94201	1	0	0
942	94204	94202	94201	0	942	94204	0	0	0	0	0	281,42	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94201	1	0	0
942	94205	0	0	0	942	94205	0	0	18	1	3	281,42	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94201	0	0	0
942	94206	0	0	0	942	94206	0	0	16	1	3	281,42	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94201	1	0	0
943	94301	0	0	94302	943	94301	730,89	787,78	50	1	0	986,37	2	1	0	2	101	1	0	2	6	0	0	1	1	0	310,85	251,51	486,19	511,98	0	0	0	0	0	0	537,36	0	537,36	107,26	75,37	2	3	0	120	109	5,85	7	2,65	1	562,36	562,36	107,26	0	0	0	0	0	0	0	0	455,1	379,73	455,1	75,37	0	0	0	0	0	0	0	455,1	379,73	730,89	655,52	229,55	2,11	54,14	43,57	39,14	46,84	76,68	4,04	12,85	0	125,84	1,12	471,06	94301	0	0	0
943	94302	0	0	94301	943	94302	0	0	52	0	0	986,37	2	0	0	0	101	1	0	1	9	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94301	0	0	1
943	94303	94302	94301	0	943	94303	0	0	17	1	3	986,37	1	0	0	1	101	1	0	1	9	0	0	1	1	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94301	1	0	0
943	94304	94302	94301	0	943	94304	0	0	15	1	3	986,37	1	0	0	1	101	1	0	1	9	0	0	1	1	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94301	1	0	0
943	94305	94302	94301	0	943	94305	0	0	13	0	3	986,37	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94301	1	0	0
943	94306	94302	94301	0	943	94306	0	0	12	0	2	986,37	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94301	1	0	0
943	94307	94302	94301	0	943	94307	0	0	4	0	0	986,37	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94301	1	0	0
944	94401	0	0	94402	944	94401	826,7	820,45	62	1	0	152,9	2	1	0	2	101	1	0	2	6	0	0	1	1	0	783,87	115,75	1074,46	701,8	0	0	0	0	0	0	874,62	0	874,62	191,57	75,85	2	3	0	120	109	5,9	7	2,65	1	899,62	899,62	191,57	0	0	0	0	0	0	0	0	708,05	632,2	708,05	75,85	0	0	0	0	0	0	0	708,05	632,2	826,7	750,84	250,73	2,3	56,71	47,52	42,7	40,68	79,25	4,4	14,01	0	117,54	1,22	474,08	94401	0	0	0
944	94402	0	0	94401	944	94402	0	0	58	0	0	152,9	2	0	0	2	101	1	0	1	9	0	0	1	1	0	0	0	0	70	0	70	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	70	0	0	70	70	70	70	0	0	0	70	0	0	0	0	70	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94401	0	0	1
944	94403	94402	94401	0	944	94403	0	0	31	0	0	152,9	1	0	0	3	101	1	0	4	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94401	0	0	0
944	94404	94402	94401	0	944	94404	0	0	22	1	0	152,9	1	0	0	3	101	1	0	1	9	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94401	0	0	0
944	94405	94402	94401	0	944	94405	0	0	17	0	3	152,9	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94401	1	0	0
944	94406	0	94401	0	944	94406	0	0	10	1	1	152,9	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94401	1	0	0
944	94407	0	94401	0	944	94407	0	0	5	0	1	152,9	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94401	1	0	0
945	94501	0	0	0	945	94501	524,11	524,11	73	0	0	220,83	5	1	0	2	101	1	1	4	-1	-1	0	0	0	0	0	0	0	320	250	70	0	0	0	0	0	0	0	0	47,01	1	3	1	120	109	1,7	2	1,41	1	0	0	0	0	0	0	0	320	0	0	320	320	272,99	320	47,01	0	0	320	0	0	0	0	320	272,99	524,11	477,1	138,21	1,48	42,37	30,73	27,6	41,98	50,09	2,85	9,07	0	64,41	0,79	293,79	94501	0	0	0
945	94502	94501	0	0	945	94502	0	0	55	1	0	220,83	1	0	0	3	101	1	1	2	6	0	0	1	1	0	0	0	0	70	0	70	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	70	0	0	70	70	70	70	0	0	0	70	0	0	0	0	70	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94501	0	0	0
946	94601	0	0	94602	946	94601	1186,28	1186,28	28	1	0	359,73	2	1	0	2	101	1	0	3	8	1	0	6	6	496,41	0	0	0	380,78	0	0	0	24,82	49,64	0	0	496,41	471,59	90,81	108,22	3	3	0	120	109	5,2	6	2,45	1	496,41	496,41	90,81	24,82	0	49,64	0	0	0	0	0	380,78	272,55	380,78	108,22	74,46	0	0	0	0	0	0	380,78	272,55	1186,28	1078,06	346,49	3,31	81,88	68,54	61,56	72,32	117,7	6,35	20,21	0	160,89	1,76	676,4	94601	0	0	0
946	94602	0	0	94601	946	94602	0	0	40	0	0	359,73	2	0	0	3	101	1	0	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94601	0	0	1
946	94603	94602	94601	0	946	94603	0	0	6	0	1	359,73	1	0	0	0	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94601	1	0	0
946	94604	0	0	0	946	94604	0	0	27	1	0	359,73	1	0	0	3	101	1	0	3	9	1	0	6	6	960,83	0	0	0	711,67	0	0	0	48,04	96,08	0	0	960,83	912,79	201,11	0	0	0	0	120	109	0	0	0	0	960,83	960,83	201,11	48,04	0	96,08	0	0	0	0	0	711,67	711,67	711,67	0	144,12	0	0	0	0	0	0	711,67	711,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94601	0	0	0
946	94605	0	94601	0	946	94605	0	0	4	1	0	359,73	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94601	1	0	0
946	94606	0	0	0	946	94606	0	0	21	0	3	359,73	1	0	0	1	101	1	0	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94601	0	0	0
947	94701	0	0	94702	947	94701	226,28	226,28	56	0	0	359,73	1	1	0	2	101	1	0	7	-1	-1	0	0	0	0	0	0	0	420	350	70	0	0	0	0	0	0	0	0	21,28	2	3	1	120	109	3,2	4	2	1	0	0	0	0	0	0	0	420	0	0	420	420	398,72	420	21,28	0	0	420	0	0	0	0	420	398,72	226,28	205	59,97	0,6	16,37	12,47	11,2	15,35	21,11	1,15	3,69	0	38,83	0,31	132,99	94701	0	0	0
947	94702	0	0	94701	947	94702	0	0	50	1	0	359,73	1	0	0	2	101	1	0	3	7	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94701	0	0	1
947	94703	94701	94702	0	947	94703	0	0	19	0	0	359,73	1	0	0	3	101	1	0	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94701	0	0	0
947	94704	94701	0	0	947	94704	0	0	0	1	0	359,73	1	0	0	0	101	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94701	1	0	0
948	94801	0	0	0	948	94801	500,03	517,93	83	0	0	215,75	5	1	0	2	101	1	1	2	6	0	0	1	1	0	273,58	0	780,35	400,17	150	0	0	0	0	0	273,58	0	273,58	41,31	48,11	2	3	1	120	109	0,8	1	1	1	273,58	273,58	41,31	0	0	0	0	150	0	0	150	382,27	334,16	382,27	48,11	0	0	150	0	0	0	0	382,27	334,16	500,03	451,92	126,09	1,76	38,62	36,31	32,62	39,88	51,15	3,36	10,71	0	56,78	0,93	300,69	94801	0	0	0
949	94901	0	0	0	949	94901	201	201	46	0	0	499,49	3	1	0	3	101	1	1	2	9	0	0	5	5	0	0	0	0	150	150	0	0	0	0	0	0	0	0	0	18,33	2	2	1	120	109	0,9	1	1	1	0	0	0	0	0	0	0	150	0	0	150	150	131,67	150	18,33	0	0	150	0	0	0	0	150	131,67	201	182,67	48,37	0,63	16,44	12,78	11,49	15,7	18,61	1,18	3,77	0	25,73	0,32	114,56	94901	0	0	0
950	95001	0	0	95002	950	95001	382,02	382,03	39	1	0	499,49	2	1	0	5	101	1	1	3	5	1	1	9	9	257,21	0	0	0	210,35	0	0	0	12,86	25,72	0	0	257,21	244,35	34	36,06	1	3	0	120	109	4,65	6	2,45	1	257,21	257,21	34	12,86	0	25,72	0	0	0	0	0	210,35	174,28	210,35	36,06	38,58	0	0	0	0	0	0	210,35	174,28	382,02	345,95	101,58	1,14	27,53	23,57	21,17	22,83	37,84	2,18	6,96	0	56,3	0,6	225,4	95001	0	0	0
950	95002	0	0	95001	950	95002	0	0	40	0	0	499,49	2	0	0	3	101	1	1	3	5	1	1	9	9	421,31	0	0	0	327,27	0	0	0	21,07	42,13	0	0	421,31	400,24	72,98	0	0	0	0	120	109	0	0	0	0	421,31	421,31	72,98	21,07	0	42,13	0	0	0	0	0	327,27	327,27	327,27	0	63,2	0	0	0	0	0	0	327,27	327,27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95001	0	0	1
950	95003	95002	95001	0	950	95003	0	0	10	0	2	499,49	1	0	0	0	101	1	1	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95001	1	0	0
950	95004	95002	95001	0	950	95004	0	0	7	0	2	499,49	1	0	0	0	101	1	1	6	-1	-1	0	0	0	0	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95001	1	0	0
950	95005	95002	95001	0	950	95005	0	0	4	1	0	499,49	1	0	0	0	101	1	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95001	1	0	0
